Repo,Instance,Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP Blocks
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_4,10,10,0,0,83,0,0,0
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_5,13,13,0,0,86,0,0,0
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_6,14,14,0,0,149,0,0,0
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_7,78,78,0,0,140,0,0,0
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_8,11,11,0,0,82,0,0,0
t4w1a1_700fps_u,StreamingDataWidthConverter_rtl_9,10,10,0,0,8,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_0,911,143,0,768,67,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_1,27,27,0,0,52,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_10,28,28,0,0,61,0,1,0
t4w1a1_700fps_u,StreamingFIFO_rtl_11,7,7,0,0,11,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_12,167,95,0,72,82,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_13,12,12,0,0,20,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_14,11,11,0,0,20,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_15,159,87,0,72,82,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_16,20,20,0,0,36,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_17,131,131,0,0,261,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_18,281,153,0,128,139,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_19,4,4,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_2,44,44,0,0,57,6,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_20,4,4,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_21,242,98,0,144,83,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_22,5,5,0,0,8,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_23,4,4,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_24,5,5,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_25,43,43,0,0,57,0,1,0
t4w1a1_700fps_u,StreamingFIFO_rtl_26,3,3,0,0,5,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_27,11,11,0,0,19,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_28,4,4,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_29,20,20,0,0,35,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_3,8,8,0,0,12,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_30,4,4,0,0,6,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_31,20,20,0,0,36,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_4,173,77,0,96,44,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_5,35,35,0,0,68,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_6,76,76,0,0,148,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_7,36,36,0,0,68,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_8,67,67,0,0,131,0,0,0
t4w1a1_700fps_u,StreamingFIFO_rtl_9,147,83,0,64,74,0,0,0
t4w1a1_700fps_u,StreamingMaxPool_hls_0,364,364,0,0,581,2,0,0
t4w1a1_700fps_u,StreamingMaxPool_hls_1,638,638,0,0,1083,4,0,0
t4w1a1_7500fps_u,StreamingDataflowPartition_1,27718,25966,408,1344,33338,110,7,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_0,224,160,64,0,100,0,0,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_1,250,162,88,0,113,0,0,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_2,225,177,48,0,97,0,0,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_3,266,182,84,0,101,0,0,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_4,225,173,52,0,100,0,0,0
t4w1a1_7500fps_u,ConvolutionInputGenerator_rtl_5,258,186,72,0,100,0,0,0
t4w1a1_7500fps_u,MVAU_hls_0,2615,2615,0,0,3920,3,0,0
t4w1a1_7500fps_u,MVAU_hls_1,7129,7129,0,0,8075,32,0,0
t4w1a1_7500fps_u,MVAU_hls_2,2067,2067,0,0,2800,8,0,0
t4w1a1_7500fps_u,MVAU_hls_3,3881,3881,0,0,5358,16,0,0
t4w1a1_7500fps_u,MVAU_hls_4,1135,1135,0,0,1916,8,2,0
t4w1a1_7500fps_u,MVAU_hls_5,3286,3286,0,0,2539,18,1,0
t4w1a1_7500fps_u,MVAU_hls_6,324,324,0,0,464,4,1,0
t4w1a1_7500fps_u,MVAU_hls_7,426,426,0,0,793,8,1,0
t4w1a1_7500fps_u,MVAU_hls_8,979,979,0,0,727,1,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_hls_0,498,498,0,0,1701,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_0,20,20,0,0,246,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_1,7,7,0,0,41,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_10,7,7,0,0,8,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_11,7,7,0,0,14,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_12,8,8,0,0,23,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_2,19,19,0,0,99,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_3,40,40,0,0,79,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_4,10,10,0,0,83,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_5,13,13,0,0,86,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_6,14,14,0,0,149,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_7,78,78,0,0,140,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_8,11,11,0,0,82,0,0,0
t4w1a1_7500fps_u,StreamingDataWidthConverter_rtl_9,10,10,0,0,8,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_0,911,143,0,768,67,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_1,27,27,0,0,52,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_10,28,28,0,0,61,0,1,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_11,7,7,0,0,11,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_12,167,95,0,72,82,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_13,12,12,0,0,20,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_14,11,11,0,0,20,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_15,159,87,0,72,82,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_16,20,20,0,0,36,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_17,131,131,0,0,261,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_18,281,153,0,128,139,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_19,4,4,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_2,44,44,0,0,57,6,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_20,4,4,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_21,242,98,0,144,83,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_22,5,5,0,0,8,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_23,4,4,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_24,5,5,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_25,43,43,0,0,57,0,1,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_26,3,3,0,0,5,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_27,11,11,0,0,19,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_28,4,4,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_29,20,20,0,0,35,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_3,8,8,0,0,12,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_30,4,4,0,0,6,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_31,20,20,0,0,36,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_4,173,77,0,96,44,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_5,35,35,0,0,68,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_6,76,76,0,0,148,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_7,36,36,0,0,68,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_8,67,67,0,0,131,0,0,0
t4w1a1_7500fps_u,StreamingFIFO_rtl_9,147,83,0,64,74,0,0,0
t4w1a1_7500fps_u,StreamingMaxPool_hls_0,364,364,0,0,581,2,0,0
t4w1a1_7500fps_u,StreamingMaxPool_hls_1,638,638,0,0,1083,4,0,0
